Process Id = 289, Previous Burst Time = 97, New Burst Time = 0, Response Time = 182, Turn Around Time = 279
Process Id = 290, Previous Burst Time = 60, New Burst Time = 0, Response Time = 197, Turn Around Time = 257
Process Id = 291, Previous Burst Time = 74, New Burst Time = 0, Response Time = 157, Turn Around Time = 231
Process Id = 292, Previous Burst Time = 14, New Burst Time = 0, Response Time = 134, Turn Around Time = 148
Process Id = 293, Previous Burst Time = 69, New Burst Time = 0, Response Time = 88, Turn Around Time = 157
Process Id = 294, Previous Burst Time = 91, New Burst Time = 0, Response Time = 82, Turn Around Time = 173
Process Id = 295, Previous Burst Time = 96, New Burst Time = 0, Response Time = 160, Turn Around Time = 256
Process Id = 296, Previous Burst Time = 27, New Burst Time = 0, Response Time = 187, Turn Around Time = 214
Process Id = 297, Previous Burst Time = 67, New Burst Time = 0, Response Time = 123, Turn Around Time = 190
Process Id = 298, Previous Burst Time = 85, New Burst Time = 0, Response Time = 94, Turn Around Time = 179
Process Id = 299, Previous Burst Time = 41, New Burst Time = 0, Response Time = 152, Turn Around Time = 193
Process Id = 300, Previous Burst Time = 91, New Burst Time = 0, Response Time = 126, Turn Around Time = 217
Process Id = 301, Previous Burst Time = 85, New Burst Time = 0, Response Time = 132, Turn Around Time = 217
Process Id = 302, Previous Burst Time = 77, New Burst Time = 0, Response Time = 176, Turn Around Time = 253
Process Id = 303, Previous Burst Time = 43, New Burst Time = 0, Response Time = 162, Turn Around Time = 205
Process Id = 304, Previous Burst Time = 37, New Burst Time = 0, Response Time = 120, Turn Around Time = 157
Process Id = 305, Previous Burst Time = 8, New Burst Time = 0, Response Time = 80, Turn Around Time = 88
Process Id = 306, Previous Burst Time = 46, New Burst Time = 0, Response Time = 45, Turn Around Time = 91
Process Id = 307, Previous Burst Time = 57, New Burst Time = 0, Response Time = 54, Turn Around Time = 111
Process Id = 308, Previous Burst Time = 80, New Burst Time = 0, Response Time = 103, Turn Around Time = 183
Process Id = 309, Previous Burst Time = 19, New Burst Time = 0, Response Time = 137, Turn Around Time = 156
Process Id = 310, Previous Burst Time = 88, New Burst Time = 0, Response Time = 99, Turn Around Time = 187
Process Id = 311, Previous Burst Time = 13, New Burst Time = 0, Response Time = 107, Turn Around Time = 120
Process Id = 312, Previous Burst Time = 49, New Burst Time = 0, Response Time = 101, Turn Around Time = 150
Process Id = 313, Previous Burst Time = 73, New Burst Time = 0, Response Time = 61, Turn Around Time = 134
Process Id = 314, Previous Burst Time = 60, New Burst Time = 0, Response Time = 121, Turn Around Time = 181
Process Id = 315, Previous Burst Time = 10, New Burst Time = 0, Response Time = 132, Turn Around Time = 142
Process Id = 316, Previous Burst Time = 37, New Burst Time = 0, Response Time = 69, Turn Around Time = 106
Process Id = 317, Previous Burst Time = 11, New Burst Time = 0, Response Time = 46, Turn Around Time = 57
Process Id = 318, Previous Burst Time = 43, New Burst Time = 0, Response Time = 47, Turn Around Time = 90
Process Id = 319, Previous Burst Time = 88, New Burst Time = 0, Response Time = 53, Turn Around Time = 141
Process Id = 320, Previous Burst Time = 7, New Burst Time = 0, Response Time = 130, Turn Around Time = 137
Process Id = 321, Previous Burst Time = 2, New Burst Time = 0, Response Time = 94, Turn Around Time = 96
Process Id = 322, Previous Burst Time = 14, New Burst Time = 0, Response Time = 8, Turn Around Time = 22
Process Id = 323, Previous Burst Time = 73, New Burst Time = 0, Response Time = 15, Turn Around Time = 88
Process Id = 324, Previous Burst Time = 22, New Burst Time = 0, Response Time = 86, Turn Around Time = 108
Process Id = 325, Previous Burst Time = 56, New Burst Time = 0, Response Time = 94, Turn Around Time = 150
Process Id = 326, Previous Burst Time = 20, New Burst Time = 0, Response Time = 77, Turn Around Time = 97
Process Id = 327, Previous Burst Time = 100, New Burst Time = 0, Response Time = 75, Turn Around Time = 175
Process Id = 328, Previous Burst Time = 22, New Burst Time = 0, Response Time = 119, Turn Around Time = 141
Process Id = 329, Previous Burst Time = 5, New Burst Time = 0, Response Time = 121, Turn Around Time = 126
Process Id = 330, Previous Burst Time = 40, New Burst Time = 0, Response Time = 26, Turn Around Time = 66
Process Id = 331, Previous Burst Time = 12, New Burst Time = 0, Response Time = 44, Turn Around Time = 56
Process Id = 332, Previous Burst Time = 41, New Burst Time = 0, Response Time = 51, Turn Around Time = 92
Process Id = 333, Previous Burst Time = 68, New Burst Time = 0, Response Time = 52, Turn Around Time = 120
Process Id = 334, Previous Burst Time = 6, New Burst Time = 0, Response Time = 108, Turn Around Time = 114
Process Id = 335, Previous Burst Time = 29, New Burst Time = 0, Response Time = 73, Turn Around Time = 102
Process Id = 336, Previous Burst Time = 28, New Burst Time = 0, Response Time = 34, Turn Around Time = 62
Process Id = 337, Previous Burst Time = 51, New Burst Time = 0, Response Time = 56, Turn Around Time = 107
Process Id = 338, Previous Burst Time = 85, New Burst Time = 0, Response Time = 78, Turn Around Time = 163
Process Id = 339, Previous Burst Time = 59, New Burst Time = 0, Response Time = 135, Turn Around Time = 194
Process Id = 340, Previous Burst Time = 21, New Burst Time = 0, Response Time = 143, Turn Around Time = 164
Process Id = 341, Previous Burst Time = 25, New Burst Time = 0, Response Time = 79, Turn Around Time = 104
Process Id = 342, Previous Burst Time = 23, New Burst Time = 0, Response Time = 45, Turn Around Time = 68
Process Id = 343, Previous Burst Time = 70, New Burst Time = 0, Response Time = 47, Turn Around Time = 117
Process Id = 344, Previous Burst Time = 97, New Burst Time = 0, Response Time = 93, Turn Around Time = 190
Process Id = 345, Previous Burst Time = 82, New Burst Time = 0, Response Time = 166, Turn Around Time = 248
Process Id = 346, Previous Burst Time = 31, New Burst Time = 0, Response Time = 178, Turn Around Time = 209
Process Id = 347, Previous Burst Time = 85, New Burst Time = 0, Response Time = 112, Turn Around Time = 197
Process Id = 348, Previous Burst Time = 93, New Burst Time = 0, Response Time = 115, Turn Around Time = 208
Process Id = 349, Previous Burst Time = 73, New Burst Time = 0, Response Time = 177, Turn Around Time = 250
Process Id = 350, Previous Burst Time = 73, New Burst Time = 0, Response Time = 165, Turn Around Time = 238
Process Id = 351, Previous Burst Time = 51, New Burst Time = 0, Response Time = 145, Turn Around Time = 196
Process Id = 352, Previous Burst Time = 26, New Burst Time = 0, Response Time = 123, Turn Around Time = 149
Process Id = 353, Previous Burst Time = 86, New Burst Time = 0, Response Time = 76, Turn Around Time = 162
Process Id = 354, Previous Burst Time = 23, New Burst Time = 0, Response Time = 111, Turn Around Time = 134
Process Id = 355, Previous Burst Time = 100, New Burst Time = 0, Response Time = 108, Turn Around Time = 208
Process Id = 356, Previous Burst Time = 41, New Burst Time = 0, Response Time = 123, Turn Around Time = 164
Process Id = 357, Previous Burst Time = 43, New Burst Time = 0, Response Time = 141, Turn Around Time = 184
Process Id = 358, Previous Burst Time = 99, New Burst Time = 0, Response Time = 84, Turn Around Time = 183
Process Id = 359, Previous Burst Time = 14, New Burst Time = 0, Response Time = 142, Turn Around Time = 156
Process Id = 360, Previous Burst Time = 99, New Burst Time = 0, Response Time = 113, Turn Around Time = 212
Process Id = 361, Previous Burst Time = 91, New Burst Time = 0, Response Time = 113, Turn Around Time = 204
Process Id = 362, Previous Burst Time = 25, New Burst Time = 0, Response Time = 190, Turn Around Time = 215
Process Id = 363, Previous Burst Time = 91, New Burst Time = 0, Response Time = 116, Turn Around Time = 207
Process Id = 364, Previous Burst Time = 10, New Burst Time = 0, Response Time = 116, Turn Around Time = 126
Process Id = 365, Previous Burst Time = 82, New Burst Time = 0, Response Time = 101, Turn Around Time = 183
Process Id = 366, Previous Burst Time = 20, New Burst Time = 0, Response Time = 92, Turn Around Time = 112
Process Id = 367, Previous Burst Time = 37, New Burst Time = 0, Response Time = 102, Turn Around Time = 139
Process Id = 368, Previous Burst Time = 33, New Burst Time = 0, Response Time = 57, Turn Around Time = 90
Process Id = 369, Previous Burst Time = 56, New Burst Time = 0, Response Time = 70, Turn Around Time = 126
Process Id = 370, Previous Burst Time = 95, New Burst Time = 0, Response Time = 89, Turn Around Time = 184
Process Id = 371, Previous Burst Time = 5, New Burst Time = 0, Response Time = 151, Turn Around Time = 156
Process Id = 372, Previous Burst Time = 80, New Burst Time = 0, Response Time = 100, Turn Around Time = 180
Process Id = 373, Previous Burst Time = 70, New Burst Time = 0, Response Time = 85, Turn Around Time = 155
Process Id = 374, Previous Burst Time = 74, New Burst Time = 0, Response Time = 150, Turn Around Time = 224
Process Id = 375, Previous Burst Time = 77, New Burst Time = 0, Response Time = 144, Turn Around Time = 221
Process Id = 376, Previous Burst Time = 51, New Burst Time = 0, Response Time = 151, Turn Around Time = 202
Process Id = 377, Previous Burst Time = 56, New Burst Time = 0, Response Time = 128, Turn Around Time = 184
Process Id = 378, Previous Burst Time = 61, New Burst Time = 0, Response Time = 107, Turn Around Time = 168
Process Id = 379, Previous Burst Time = 43, New Burst Time = 0, Response Time = 117, Turn Around Time = 160
Process Id = 380, Previous Burst Time = 80, New Burst Time = 0, Response Time = 104, Turn Around Time = 184
Process Id = 381, Previous Burst Time = 85, New Burst Time = 0, Response Time = 123, Turn Around Time = 208
Process Id = 382, Previous Burst Time = 94, New Burst Time = 0, Response Time = 165, Turn Around Time = 259
Process Id = 383, Previous Burst Time = 6, New Burst Time = 0, Response Time = 179, Turn Around Time = 185
Process Id = 384, Previous Burst Time = 22, New Burst Time = 0, Response Time = 100, Turn Around Time = 122
Process Id = 385, Previous Burst Time = 68, New Burst Time = 0, Response Time = 28, Turn Around Time = 96
Process Id = 386, Previous Burst Time = 5, New Burst Time = 0, Response Time = 90, Turn Around Time = 95
Process Id = 387, Previous Burst Time = 14, New Burst Time = 0, Response Time = 73, Turn Around Time = 87
Process Id = 388, Previous Burst Time = 62, New Burst Time = 0, Response Time = 19, Turn Around Time = 81
Process Id = 389, Previous Burst Time = 55, New Burst Time = 0, Response Time = 76, Turn Around Time = 131
Process Id = 390, Previous Burst Time = 27, New Burst Time = 0, Response Time = 117, Turn Around Time = 144
Process Id = 391, Previous Burst Time = 60, New Burst Time = 0, Response Time = 82, Turn Around Time = 142
Process Id = 392, Previous Burst Time = 45, New Burst Time = 0, Response Time = 87, Turn Around Time = 132
Process Id = 393, Previous Burst Time = 3, New Burst Time = 0, Response Time = 105, Turn Around Time = 108
Process Id = 394, Previous Burst Time = 3, New Burst Time = 0, Response Time = 48, Turn Around Time = 51
Process Id = 395, Previous Burst Time = 7, New Burst Time = 0, Response Time = 5, Turn Around Time = 12
Process Id = 396, Previous Burst Time = 85, New Burst Time = 0, Response Time = 10, Turn Around Time = 95
Process Id = 397, Previous Burst Time = 22, New Burst Time = 0, Response Time = 92, Turn Around Time = 114
Process Id = 398, Previous Burst Time = 43, New Burst Time = 0, Response Time = 107, Turn Around Time = 150
Process Id = 399, Previous Burst Time = 69, New Burst Time = 0, Response Time = 65, Turn Around Time = 134
Process Id = 400, Previous Burst Time = 29, New Burst Time = 0, Response Time = 112, Turn Around Time = 141
Process Id = 401, Previous Burst Time = 90, New Burst Time = 0, Response Time = 98, Turn Around Time = 188
Process Id = 402, Previous Burst Time = 73, New Burst Time = 0, Response Time = 119, Turn Around Time = 192
Process Id = 403, Previous Burst Time = 9, New Burst Time = 0, Response Time = 163, Turn Around Time = 172
Process Id = 404, Previous Burst Time = 59, New Burst Time = 0, Response Time = 82, Turn Around Time = 141
Process Id = 405, Previous Burst Time = 99, New Burst Time = 0, Response Time = 68, Turn Around Time = 167
Process Id = 406, Previous Burst Time = 37, New Burst Time = 0, Response Time = 158, Turn Around Time = 195
Process Id = 407, Previous Burst Time = 9, New Burst Time = 0, Response Time = 136, Turn Around Time = 145
Process Id = 408, Previous Burst Time = 54, New Burst Time = 0, Response Time = 46, Turn Around Time = 100
Process Id = 409, Previous Burst Time = 49, New Burst Time = 0, Response Time = 63, Turn Around Time = 112
Process Id = 410, Previous Burst Time = 4, New Burst Time = 0, Response Time = 103, Turn Around Time = 107
Process Id = 411, Previous Burst Time = 34, New Burst Time = 0, Response Time = 53, Turn Around Time = 87
Process Id = 412, Previous Burst Time = 34, New Burst Time = 0, Response Time = 38, Turn Around Time = 72
Process Id = 413, Previous Burst Time = 49, New Burst Time = 0, Response Time = 68, Turn Around Time = 117
Process Id = 414, Previous Burst Time = 91, New Burst Time = 0, Response Time = 83, Turn Around Time = 174
Process Id = 415, Previous Burst Time = 55, New Burst Time = 0, Response Time = 140, Turn Around Time = 195
Process Id = 416, Previous Burst Time = 68, New Burst Time = 0, Response Time = 146, Turn Around Time = 214
Process Id = 417, Previous Burst Time = 47, New Burst Time = 0, Response Time = 123, Turn Around Time = 170
Process Id = 418, Previous Burst Time = 69, New Burst Time = 0, Response Time = 115, Turn Around Time = 184
Process Id = 419, Previous Burst Time = 30, New Burst Time = 0, Response Time = 116, Turn Around Time = 146
Process Id = 420, Previous Burst Time = 1, New Burst Time = 0, Response Time = 99, Turn Around Time = 100
Process Id = 421, Previous Burst Time = 47, New Burst Time = 0, Response Time = 31, Turn Around Time = 78
Process Id = 422, Previous Burst Time = 89, New Burst Time = 0, Response Time = 48, Turn Around Time = 137
Process Id = 423, Previous Burst Time = 98, New Burst Time = 0, Response Time = 136, Turn Around Time = 234
Process Id = 424, Previous Burst Time = 50, New Burst Time = 0, Response Time = 187, Turn Around Time = 237
Process Id = 425, Previous Burst Time = 91, New Burst Time = 0, Response Time = 149, Turn Around Time = 240
Process Id = 426, Previous Burst Time = 4, New Burst Time = 0, Response Time = 142, Turn Around Time = 146
Process Id = 427, Previous Burst Time = 34, New Burst Time = 0, Response Time = 95, Turn Around Time = 129
Process Id = 428, Previous Burst Time = 64, New Burst Time = 0, Response Time = 38, Turn Around Time = 102
Process Id = 429, Previous Burst Time = 98, New Burst Time = 0, Response Time = 98, Turn Around Time = 196
Process Id = 430, Previous Burst Time = 54, New Burst Time = 0, Response Time = 162, Turn Around Time = 216
Process Id = 431, Previous Burst Time = 93, New Burst Time = 0, Response Time = 152, Turn Around Time = 245
Process Id = 432, Previous Burst Time = 87, New Burst Time = 0, Response Time = 147, Turn Around Time = 234
Process Id = 433, Previous Burst Time = 26, New Burst Time = 0, Response Time = 180, Turn Around Time = 206
Process Id = 434, Previous Burst Time = 53, New Burst Time = 0, Response Time = 113, Turn Around Time = 166
Process Id = 435, Previous Burst Time = 97, New Burst Time = 0, Response Time = 79, Turn Around Time = 176
Process Id = 436, Previous Burst Time = 76, New Burst Time = 0, Response Time = 150, Turn Around Time = 226
Process Id = 437, Previous Burst Time = 89, New Burst Time = 0, Response Time = 173, Turn Around Time = 262
Process Id = 438, Previous Burst Time = 58, New Burst Time = 0, Response Time = 165, Turn Around Time = 223
Process Id = 439, Previous Burst Time = 30, New Burst Time = 0, Response Time = 147, Turn Around Time = 177
Process Id = 440, Previous Burst Time = 37, New Burst Time = 0, Response Time = 88, Turn Around Time = 125
Process Id = 441, Previous Burst Time = 61, New Burst Time = 0, Response Time = 67, Turn Around Time = 128
Process Id = 442, Previous Burst Time = 15, New Burst Time = 0, Response Time = 98, Turn Around Time = 113
Process Id = 443, Previous Burst Time = 22, New Burst Time = 0, Response Time = 76, Turn Around Time = 98
Process Id = 444, Previous Burst Time = 61, New Burst Time = 0, Response Time = 37, Turn Around Time = 98
Process Id = 445, Previous Burst Time = 5, New Burst Time = 0, Response Time = 83, Turn Around Time = 88
Process Id = 446, Previous Burst Time = 29, New Burst Time = 0, Response Time = 66, Turn Around Time = 95
Process Id = 447, Previous Burst Time = 28, New Burst Time = 0, Response Time = 34, Turn Around Time = 62
Process Id = 448, Previous Burst Time = 51, New Burst Time = 0, Response Time = 57, Turn Around Time = 108
Process Id = 449, Previous Burst Time = 49, New Burst Time = 0, Response Time = 79, Turn Around Time = 128
Process Id = 450, Previous Burst Time = 57, New Burst Time = 0, Response Time = 100, Turn Around Time = 157
Process Id = 451, Previous Burst Time = 3, New Burst Time = 0, Response Time = 106, Turn Around Time = 109
Process Id = 452, Previous Burst Time = 95, New Burst Time = 0, Response Time = 60, Turn Around Time = 155
Process Id = 453, Previous Burst Time = 98, New Burst Time = 0, Response Time = 98, Turn Around Time = 196
Process Id = 454, Previous Burst Time = 100, New Burst Time = 0, Response Time = 193, Turn Around Time = 293
Process Id = 455, Previous Burst Time = 44, New Burst Time = 0, Response Time = 198, Turn Around Time = 242
Process Id = 456, Previous Burst Time = 40, New Burst Time = 0, Response Time = 144, Turn Around Time = 184
Process Id = 457, Previous Burst Time = 3, New Burst Time = 0, Response Time = 84, Turn Around Time = 87
Process Id = 458, Previous Burst Time = 29, New Burst Time = 0, Response Time = 42, Turn Around Time = 71
Process Id = 459, Previous Burst Time = 4, New Burst Time = 0, Response Time = 32, Turn Around Time = 36
Process Id = 460, Previous Burst Time = 1, New Burst Time = 0, Response Time = 33, Turn Around Time = 34
Process Id = 461, Previous Burst Time = 82, New Burst Time = 0, Response Time = 4, Turn Around Time = 86
Process Id = 462, Previous Burst Time = 48, New Burst Time = 0, Response Time = 83, Turn Around Time = 131
Process Id = 463, Previous Burst Time = 39, New Burst Time = 0, Response Time = 130, Turn Around Time = 169
Process Id = 464, Previous Burst Time = 60, New Burst Time = 0, Response Time = 87, Turn Around Time = 147
Process Id = 465, Previous Burst Time = 52, New Burst Time = 0, Response Time = 99, Turn Around Time = 151
Process Id = 466, Previous Burst Time = 36, New Burst Time = 0, Response Time = 112, Turn Around Time = 148
Process Id = 467, Previous Burst Time = 35, New Burst Time = 0, Response Time = 88, Turn Around Time = 123
Process Id = 468, Previous Burst Time = 40, New Burst Time = 0, Response Time = 71, Turn Around Time = 111
Process Id = 469, Previous Burst Time = 93, New Burst Time = 0, Response Time = 75, Turn Around Time = 168
Process Id = 470, Previous Burst Time = 16, New Burst Time = 0, Response Time = 133, Turn Around Time = 149
Process Id = 471, Previous Burst Time = 28, New Burst Time = 0, Response Time = 109, Turn Around Time = 137
Process Id = 472, Previous Burst Time = 5, New Burst Time = 0, Response Time = 44, Turn Around Time = 49
Process Id = 473, Previous Burst Time = 30, New Burst Time = 0, Response Time = 32, Turn Around Time = 62
Process Id = 474, Previous Burst Time = 50, New Burst Time = 0, Response Time = 35, Turn Around Time = 85
Process Id = 475, Previous Burst Time = 65, New Burst Time = 0, Response Time = 80, Turn Around Time = 145
Process Id = 476, Previous Burst Time = 86, New Burst Time = 0, Response Time = 115, Turn Around Time = 201
Process Id = 477, Previous Burst Time = 30, New Burst Time = 0, Response Time = 151, Turn Around Time = 181
Process Id = 478, Previous Burst Time = 44, New Burst Time = 0, Response Time = 116, Turn Around Time = 160
Process Id = 479, Previous Burst Time = 36, New Burst Time = 0, Response Time = 74, Turn Around Time = 110
Process Id = 480, Previous Burst Time = 78, New Burst Time = 0, Response Time = 80, Turn Around Time = 158
Process Id = 481, Previous Burst Time = 1, New Burst Time = 0, Response Time = 114, Turn Around Time = 115
Process Id = 482, Previous Burst Time = 39, New Burst Time = 0, Response Time = 79, Turn Around Time = 118
Process Id = 483, Previous Burst Time = 72, New Burst Time = 0, Response Time = 40, Turn Around Time = 112
Process Id = 484, Previous Burst Time = 50, New Burst Time = 0, Response Time = 111, Turn Around Time = 161
Process Id = 485, Previous Burst Time = 90, New Burst Time = 0, Response Time = 122, Turn Around Time = 212
Process Id = 486, Previous Burst Time = 68, New Burst Time = 0, Response Time = 140, Turn Around Time = 208
Process Id = 487, Previous Burst Time = 89, New Burst Time = 0, Response Time = 158, Turn Around Time = 247
Process Id = 488, Previous Burst Time = 93, New Burst Time = 0, Response Time = 157, Turn Around Time = 250
Process Id = 489, Previous Burst Time = 96, New Burst Time = 0, Response Time = 182, Turn Around Time = 278
Process Id = 490, Previous Burst Time = 44, New Burst Time = 0, Response Time = 189, Turn Around Time = 233
Process Id = 491, Previous Burst Time = 45, New Burst Time = 0, Response Time = 140, Turn Around Time = 185
Process Id = 492, Previous Burst Time = 30, New Burst Time = 0, Response Time = 89, Turn Around Time = 119
Process Id = 493, Previous Burst Time = 91, New Burst Time = 0, Response Time = 75, Turn Around Time = 166
Process Id = 494, Previous Burst Time = 83, New Burst Time = 0, Response Time = 121, Turn Around Time = 204
Process Id = 495, Previous Burst Time = 41, New Burst Time = 0, Response Time = 174, Turn Around Time = 215
Process Id = 496, Previous Burst Time = 42, New Burst Time = 0, Response Time = 124, Turn Around Time = 166
Process Id = 497, Previous Burst Time = 70, New Burst Time = 0, Response Time = 83, Turn Around Time = 153
Process Id = 498, Previous Burst Time = 27, New Burst Time = 0, Response Time = 112, Turn Around Time = 139
Process Id = 499, Previous Burst Time = 33, New Burst Time = 0, Response Time = 97, Turn Around Time = 130
Process Id = 500, Previous Burst Time = 62, New Burst Time = 0, Response Time = 60, Turn Around Time = 122
Process Id = 501, Previous Burst Time = 43, New Burst Time = 0, Response Time = 95, Turn Around Time = 138
Process Id = 502, Previous Burst Time = 61, New Burst Time = 0, Response Time = 105, Turn Around Time = 166
Process Id = 503, Previous Burst Time = 18, New Burst Time = 0, Response Time = 104, Turn Around Time = 122
Process Id = 504, Previous Burst Time = 24, New Burst Time = 0, Response Time = 79, Turn Around Time = 103
Process Id = 505, Previous Burst Time = 62, New Burst Time = 0, Response Time = 42, Turn Around Time = 104
Process Id = 506, Previous Burst Time = 82, New Burst Time = 0, Response Time = 86, Turn Around Time = 168
Process Id = 507, Previous Burst Time = 10, New Burst Time = 0, Response Time = 143, Turn Around Time = 153
Process Id = 508, Previous Burst Time = 91, New Burst Time = 0, Response Time = 91, Turn Around Time = 182
Process Id = 509, Previous Burst Time = 26, New Burst Time = 0, Response Time = 100, Turn Around Time = 126
Process Id = 510, Previous Burst Time = 97, New Burst Time = 0, Response Time = 116, Turn Around Time = 213
Process Id = 511, Previous Burst Time = 68, New Burst Time = 0, Response Time = 122, Turn Around Time = 190
Process Id = 512, Previous Burst Time = 78, New Burst Time = 0, Response Time = 164, Turn Around Time = 242
Process Id = 513, Previous Burst Time = 35, New Burst Time = 0, Response Time = 145, Turn Around Time = 180
Process Id = 514, Previous Burst Time = 91, New Burst Time = 0, Response Time = 112, Turn Around Time = 203
Process Id = 515, Previous Burst Time = 27, New Burst Time = 0, Response Time = 125, Turn Around Time = 152
Process Id = 516, Previous Burst Time = 25, New Burst Time = 0, Response Time = 117, Turn Around Time = 142
Process Id = 517, Previous Burst Time = 58, New Burst Time = 0, Response Time = 51, Turn Around Time = 109
Process Id = 518, Previous Burst Time = 15, New Burst Time = 0, Response Time = 82, Turn Around Time = 97
Process Id = 519, Previous Burst Time = 69, New Burst Time = 0, Response Time = 72, Turn Around Time = 141
Process Id = 520, Previous Burst Time = 6, New Burst Time = 0, Response Time = 83, Turn Around Time = 89
Process Id = 521, Previous Burst Time = 59, New Burst Time = 0, Response Time = 74, Turn Around Time = 133
Process Id = 522, Previous Burst Time = 13, New Burst Time = 0, Response Time = 64, Turn Around Time = 77
Process Id = 523, Previous Burst Time = 87, New Burst Time = 0, Response Time = 71, Turn Around Time = 158
Process Id = 524, Previous Burst Time = 1, New Burst Time = 0, Response Time = 99, Turn Around Time = 100
Process Id = 525, Previous Burst Time = 47, New Burst Time = 0, Response Time = 87, Turn Around Time = 134
Process Id = 526, Previous Burst Time = 27, New Burst Time = 0, Response Time = 47, Turn Around Time = 74
Process Id = 527, Previous Burst Time = 95, New Burst Time = 0, Response Time = 73, Turn Around Time = 168
Process Id = 528, Previous Burst Time = 17, New Burst Time = 0, Response Time = 121, Turn Around Time = 138
Process Id = 529, Previous Burst Time = 53, New Burst Time = 0, Response Time = 111, Turn Around Time = 164
Process Id = 530, Previous Burst Time = 79, New Burst Time = 0, Response Time = 69, Turn Around Time = 148
Process Id = 531, Previous Burst Time = 30, New Burst Time = 0, Response Time = 131, Turn Around Time = 161
Process Id = 532, Previous Burst Time = 47, New Burst Time = 0, Response Time = 108, Turn Around Time = 155
Process Id = 533, Previous Burst Time = 91, New Burst Time = 0, Response Time = 76, Turn Around Time = 167
Process Id = 534, Previous Burst Time = 48, New Burst Time = 0, Response Time = 138, Turn Around Time = 186
Process Id = 535, Previous Burst Time = 71, New Burst Time = 0, Response Time = 139, Turn Around Time = 210
Process Id = 536, Previous Burst Time = 52, New Burst Time = 0, Response Time = 119, Turn Around Time = 171
Process Id = 537, Previous Burst Time = 81, New Burst Time = 0, Response Time = 123, Turn Around Time = 204
Process Id = 538, Previous Burst Time = 32, New Burst Time = 0, Response Time = 133, Turn Around Time = 165
Process Id = 539, Previous Burst Time = 94, New Burst Time = 0, Response Time = 113, Turn Around Time = 207
Process Id = 540, Previous Burst Time = 58, New Burst Time = 0, Response Time = 126, Turn Around Time = 184
Process Id = 541, Previous Burst Time = 28, New Burst Time = 0, Response Time = 152, Turn Around Time = 180
Process Id = 542, Previous Burst Time = 13, New Burst Time = 0, Response Time = 86, Turn Around Time = 99
Process Id = 543, Previous Burst Time = 87, New Burst Time = 0, Response Time = 41, Turn Around Time = 128
Process Id = 544, Previous Burst Time = 15, New Burst Time = 0, Response Time = 100, Turn Around Time = 115
Process Id = 545, Previous Burst Time = 56, New Burst Time = 0, Response Time = 102, Turn Around Time = 158
Process Id = 546, Previous Burst Time = 13, New Burst Time = 0, Response Time = 71, Turn Around Time = 84
Process Id = 547, Previous Burst Time = 91, New Burst Time = 0, Response Time = 69, Turn Around Time = 160
Process Id = 548, Previous Burst Time = 13, New Burst Time = 0, Response Time = 104, Turn Around Time = 117
Process Id = 549, Previous Burst Time = 80, New Burst Time = 0, Response Time = 104, Turn Around Time = 184
Process Id = 550, Previous Burst Time = 11, New Burst Time = 0, Response Time = 93, Turn Around Time = 104
Process Id = 551, Previous Burst Time = 70, New Burst Time = 0, Response Time = 91, Turn Around Time = 161
Process Id = 552, Previous Burst Time = 90, New Burst Time = 0, Response Time = 81, Turn Around Time = 171
Process Id = 553, Previous Burst Time = 75, New Burst Time = 0, Response Time = 160, Turn Around Time = 235
Process Id = 554, Previous Burst Time = 56, New Burst Time = 0, Response Time = 165, Turn Around Time = 221
Process Id = 555, Previous Burst Time = 42, New Burst Time = 0, Response Time = 130, Turn Around Time = 172
Process Id = 556, Previous Burst Time = 21, New Burst Time = 0, Response Time = 97, Turn Around Time = 118
Process Id = 557, Previous Burst Time = 34, New Burst Time = 0, Response Time = 62, Turn Around Time = 96
Process Id = 558, Previous Burst Time = 88, New Burst Time = 0, Response Time = 54, Turn Around Time = 142
Process Id = 559, Previous Burst Time = 89, New Burst Time = 0, Response Time = 121, Turn Around Time = 210
Process Id = 560, Previous Burst Time = 39, New Burst Time = 0, Response Time = 176, Turn Around Time = 215
Process Id = 561, Previous Burst Time = 67, New Burst Time = 0, Response Time = 128, Turn Around Time = 195
Process Id = 562, Previous Burst Time = 71, New Burst Time = 0, Response Time = 105, Turn Around Time = 176
Process Id = 563, Previous Burst Time = 85, New Burst Time = 0, Response Time = 137, Turn Around Time = 222
Process Id = 564, Previous Burst Time = 57, New Burst Time = 0, Response Time = 155, Turn Around Time = 212
Process Id = 565, Previous Burst Time = 18, New Burst Time = 0, Response Time = 141, Turn Around Time = 159
Process Id = 566, Previous Burst Time = 7, New Burst Time = 0, Response Time = 74, Turn Around Time = 81
Process Id = 567, Previous Burst Time = 61, New Burst Time = 0, Response Time = 24, Turn Around Time = 85
Process Id = 568, Previous Burst Time = 50, New Burst Time = 0, Response Time = 67, Turn Around Time = 117
Process Id = 569, Previous Burst Time = 38, New Burst Time = 0, Response Time = 110, Turn Around Time = 148
Process Id = 570, Previous Burst Time = 6, New Burst Time = 0, Response Time = 87, Turn Around Time = 93
Process Id = 571, Previous Burst Time = 60, New Burst Time = 0, Response Time = 43, Turn Around Time = 103
Process Id = 572, Previous Burst Time = 18, New Burst Time = 0, Response Time = 65, Turn Around Time = 83
Process Id = 573, Previous Burst Time = 19, New Burst Time = 0, Response Time = 77, Turn Around Time = 96
